"","site","station","tow_size","tow_type","taxon","total_cells","date_sampled","sample_vol","dilution","vol_collected","area_chamber","area_counted","day_label"
"1110","SHB","St2","20","V","Prorocentrum",7,2023-10-30,0.034,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1111","SHB","St2","20","V","Scrippsiella",51,2023-10-30,0.034,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1112","SHB","St2","20","V","T.lineatum",16,2023-10-30,0.034,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1113","SHB","St2","20","V","Tintinnid",6,2023-10-30,0.034,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1114","SHB","St2","55","H","Copepod nauplii",3,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1115","SHB","St2","55","H","Coscinodiscus",2,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1116","SHB","St2","55","H","Dinoflagellate",2,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1117","SHB","St2","55","H","P.claudicans",3,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1118","SHB","St2","55","H","P.divergens",4,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1119","SHB","St2","55","H","P.nitzschia",1,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1120","SHB","St2","55","H","Protoperidinium",2,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1121","SHB","St2","55","H","T.lineatum",19,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1122","SHB","St2","55","H","T.rotula",3,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1123","SHB","St2","55","H","Tintinnid",14,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1124","SHB","St2","55","H","Tripos",2,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1125","SHB","St2","55","H","Zooplankton",1,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1126","SHB","St2","55","V","Copepod nauplii",5,2023-10-30,0.05,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1127","SHB","St2","55","V","Coscinodiscus",1,2023-10-30,0.05,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1128","SHB","St2","55","V","N.scintillans",3,2023-10-30,0.05,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1129","SHB","St2","55","V","P.claudicans",4,2023-10-30,0.05,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1130","SHB","St2","55","V","P.depressum",2,2023-10-30,0.05,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1131","SHB","St2","55","V","P.nitzschia",2,2023-10-30,0.05,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1132","SHB","St2","55","V","Protoperidinium",1,2023-10-30,0.05,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1133","SHB","St2","55","V","T.lineatum",7,2023-10-30,0.05,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1134","SHB","St2","55","V","T.rotula",4,2023-10-30,0.05,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1135","SHB","St2","55","V","Tintinnid",10,2023-10-30,0.05,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1136","SHB","St2","55","V","Tripos",2,2023-10-30,0.05,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1137","SHB","St2","55","V","Zooplankton",6,2023-10-30,0.05,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1138","SHB","St3","20","H","C.closterium",9,2023-10-30,0.04,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1139","SHB","St3","20","H","Copepod nauplii",3,2023-10-30,0.04,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1140","SHB","St3","20","H","Coscinodiscus",2,2023-10-30,0.04,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1141","SHB","St3","20","H","Dinophysis",10,2023-10-30,0.04,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1142","SHB","St3","20","H","N.scintillans",5,2023-10-30,0.04,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1143","SHB","St3","20","H","P.denticulatum",17,2023-10-30,0.04,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1144","SHB","St3","20","H","P.depressum",1,2023-10-30,0.04,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1145","SHB","St3","20","H","P.nitzschia",16,2023-10-30,0.04,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1146","SHB","St3","20","H","Prorocentrum",19,2023-10-30,0.04,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1147","SHB","St3","20","H","Protoperidinium",3,2023-10-30,0.04,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1148","SHB","St3","20","H","Scrippsiella",24,2023-10-30,0.04,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1149","SHB","St3","20","H","T.lineatum",22,2023-10-30,0.04,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1150","SHB","St3","20","H","Thalassionema",2,2023-10-30,0.04,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1151","SHB","St3","20","H","Thalassiosira",6,2023-10-30,0.04,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1152","SHB","St3","20","H","Tintinnid",8,2023-10-30,0.04,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1153","SHB","St3","20","H","Tripos",2,2023-10-30,0.04,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1154","SHB","St3","20","V","Coscinodiscus",1,2023-10-30,0.046,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1155","SHB","St3","20","V","Dinoflagellate",4,2023-10-30,0.046,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1156","SHB","St3","20","V","Dinophysis",5,2023-10-30,0.046,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1157","SHB","St3","20","V","N.scintillans",2,2023-10-30,0.046,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1158","SHB","St3","20","V","P.depressum",2,2023-10-30,0.046,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1159","SHB","St3","20","V","P.divergens",1,2023-10-30,0.046,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1160","SHB","St3","20","V","P.nitzschia",7,2023-10-30,0.046,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1161","SHB","St3","20","V","Prorocentrum",4,2023-10-30,0.046,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1162","SHB","St3","20","V","Scrippsiella",11,2023-10-30,0.046,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1163","SHB","St3","20","V","T.lineatum",11,2023-10-30,0.046,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1164","SHB","St3","20","V","Tintinnid",5,2023-10-30,0.046,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1165","SHB","St3","20","V","Tripos",1,2023-10-30,0.046,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1166","SHB","St3","55","H","Asterionellopsis",7,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1167","SHB","St3","55","H","C.wailesii",3,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1168","SHB","St3","55","H","Copepod nauplii",2,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1169","SHB","St3","55","H","Coscinodiscus",5,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1170","SHB","St3","55","H","N.scintillans",10,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1171","SHB","St3","55","H","P.depressum",2,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1172","SHB","St3","55","H","P.nitzschia",38,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1173","SHB","St3","55","H","Protoperidinium",4,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1174","SHB","St3","55","H","Rhizosolenia",1,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1175","SHB","St3","55","H","T.lineatum",5,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1176","SHB","St3","55","H","Tintinnid",27,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1177","SHB","St3","55","H","Tripos",9,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1178","SHB","St3","55","V","C.wailesii",3,2023-10-30,0.05,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1179","SHB","St3","55","V","Copepod nauplii",4,2023-10-30,0.05,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1180","SHB","St3","55","V","Coscinodiscus",2,2023-10-30,0.05,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1181","SHB","St3","55","V","N.scintillans",8,2023-10-30,0.05,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1182","SHB","St3","55","V","P.depressum",2,2023-10-30,0.05,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1183","SHB","St3","55","V","P.nitzschia",6,2023-10-30,0.05,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1184","SHB","St3","55","V","Protoperidinium",7,2023-10-30,0.05,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1185","SHB","St3","55","V","T.lineatum",1,2023-10-30,0.05,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1186","SHB","St3","55","V","Tintinnid",19,2023-10-30,0.05,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1187","SHB","St3","55","V","Tripos",6,2023-10-30,0.05,1,1767.14586764426,1000,8.309512568745,"SHB Day 1"
"1188","SHB","St4","20","H","C.closterium",1,2023-10-30,0.048,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1189","SHB","St4","20","H","C.wailesii",1,2023-10-30,0.048,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1190","SHB","St4","20","H","Copepod nauplii",1,2023-10-30,0.048,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1191","SHB","St4","20","H","Dinophysis",1,2023-10-30,0.048,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1192","SHB","St4","20","H","P.divergens",1,2023-10-30,0.048,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1193","SHB","St4","20","H","Prorocentrum",22,2023-10-30,0.048,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1194","SHB","St4","20","H","Protoperidinium",2,2023-10-30,0.048,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1195","SHB","St4","20","H","Scrippsiella",4,2023-10-30,0.048,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1196","SHB","St4","20","H","T.lineatum",24,2023-10-30,0.048,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1197","SHB","St4","20","H","Thalassionema",4,2023-10-30,0.048,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1198","SHB","St4","20","H","Thalassiosira",1,2023-10-30,0.048,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1199","SHB","St4","20","H","Tintinnid",32,2023-10-30,0.048,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1200","SHB","St4","20","V","Copepod nauplii",3,2023-10-30,0.05,1,2454.36926061703,1000,33.23805027498,"SHB Day 1"
"1201","SHB","St4","20","V","Dinophysis",6,2023-10-30,0.05,1,2454.36926061703,1000,33.23805027498,"SHB Day 1"
"1202","SHB","St4","20","V","N.scintillans",1,2023-10-30,0.05,1,2454.36926061703,1000,33.23805027498,"SHB Day 1"
"1203","SHB","St4","20","V","P.claudicans",1,2023-10-30,0.05,1,2454.36926061703,1000,33.23805027498,"SHB Day 1"
"1204","SHB","St4","20","V","P.depressum",2,2023-10-30,0.05,1,2454.36926061703,1000,33.23805027498,"SHB Day 1"
"1205","SHB","St4","20","V","Prorocentrum",1,2023-10-30,0.05,1,2454.36926061703,1000,33.23805027498,"SHB Day 1"
"1206","SHB","St4","20","V","Protoperidinium",2,2023-10-30,0.05,1,2454.36926061703,1000,33.23805027498,"SHB Day 1"
"1207","SHB","St4","20","V","Scrippsiella",15,2023-10-30,0.05,1,2454.36926061703,1000,33.23805027498,"SHB Day 1"
"1208","SHB","St4","20","V","T.lineatum",29,2023-10-30,0.05,1,2454.36926061703,1000,33.23805027498,"SHB Day 1"
"1209","SHB","St4","20","V","Tintinnid",10,2023-10-30,0.05,1,2454.36926061703,1000,33.23805027498,"SHB Day 1"
"1210","SHB","St4","20","V","Zooplankton",1,2023-10-30,0.05,1,2454.36926061703,1000,33.23805027498,"SHB Day 1"
"1211","SHB","St4","55","H","C.wailesii",2,2023-10-30,0.047,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1212","SHB","St4","55","H","Copepod nauplii",9,2023-10-30,0.047,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1213","SHB","St4","55","H","Coscinodiscus",4,2023-10-30,0.047,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1214","SHB","St4","55","H","N.scintillans",3,2023-10-30,0.047,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1215","SHB","St4","55","H","P.nitzschia",17,2023-10-30,0.047,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1216","SHB","St4","55","H","Protoperidinium",1,2023-10-30,0.047,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1217","SHB","St4","55","H","Rhizosolenia",6,2023-10-30,0.047,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1218","SHB","St4","55","H","T.lineatum",12,2023-10-30,0.047,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1219","SHB","St4","55","H","Tintinnid",71,2023-10-30,0.047,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1220","SHB","St4","55","H","Tripos",2,2023-10-30,0.047,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1221","SHB","St4","55","H","Zooplankton",1,2023-10-30,0.047,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1222","SHB","St4","55","V","C.wailesii",2,2023-10-30,0.05,1,2454.36926061703,1000,8.309512568745,"SHB Day 1"
"1223","SHB","St4","55","V","Copepod nauplii",1,2023-10-30,0.05,1,2454.36926061703,1000,8.309512568745,"SHB Day 1"
"1224","SHB","St4","55","V","Coscinodiscus",2,2023-10-30,0.05,1,2454.36926061703,1000,8.309512568745,"SHB Day 1"
"1225","SHB","St4","55","V","Hemiaulus",3,2023-10-30,0.05,1,2454.36926061703,1000,8.309512568745,"SHB Day 1"
"1226","SHB","St4","55","V","N.scintillans",3,2023-10-30,0.05,1,2454.36926061703,1000,8.309512568745,"SHB Day 1"
"1227","SHB","St4","55","V","P.nitzschia",4,2023-10-30,0.05,1,2454.36926061703,1000,8.309512568745,"SHB Day 1"
"1228","SHB","St4","55","V","Protoperidinium",11,2023-10-30,0.05,1,2454.36926061703,1000,8.309512568745,"SHB Day 1"
"1229","SHB","St4","55","V","T.lineatum",2,2023-10-30,0.05,1,2454.36926061703,1000,8.309512568745,"SHB Day 1"
"1230","SHB","St4","55","V","Tintinnid",16,2023-10-30,0.05,1,2454.36926061703,1000,8.309512568745,"SHB Day 1"
"1231","SHB","St5","20","H","C.closterium",4,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1232","SHB","St5","20","H","Coscinodiscus",1,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1233","SHB","St5","20","H","Dinophysis",16,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1234","SHB","St5","20","H","N.scintillans",1,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1235","SHB","St5","20","H","P.divergens",2,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1236","SHB","St5","20","H","Prorocentrum",21,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1237","SHB","St5","20","H","Protoperidinium",3,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1238","SHB","St5","20","H","Rhizosolenia",9,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1239","SHB","St5","20","H","Scrippsiella",15,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1240","SHB","St5","20","H","Silicoflagellate",1,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1241","SHB","St5","20","H","T.furca",1,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1242","SHB","St5","20","H","T.lineatum",66,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1243","SHB","St5","20","H","Tintinnid",10,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1244","SHB","St5","20","H","Tripos",4,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1245","SHB","St5","20","V","C.closterium",1,2023-10-30,0.048,1,3730.64127613788,1000,8.309512568745,"SHB Day 1"
"1246","SHB","St5","20","V","Dinophysis",7,2023-10-30,0.048,1,3730.64127613788,1000,8.309512568745,"SHB Day 1"
"1247","SHB","St5","20","V","N.scintillans",1,2023-10-30,0.048,1,3730.64127613788,1000,8.309512568745,"SHB Day 1"
"1248","SHB","St5","20","V","P.claudicans",1,2023-10-30,0.048,1,3730.64127613788,1000,8.309512568745,"SHB Day 1"
"1249","SHB","St5","20","V","Prorocentrum",3,2023-10-30,0.048,1,3730.64127613788,1000,8.309512568745,"SHB Day 1"
"1250","SHB","St5","20","V","Protoperidinium",1,2023-10-30,0.048,1,3730.64127613788,1000,8.309512568745,"SHB Day 1"
"1251","SHB","St5","20","V","Scrippsiella",33,2023-10-30,0.048,1,3730.64127613788,1000,8.309512568745,"SHB Day 1"
"1252","SHB","St5","20","V","T.lineatum",18,2023-10-30,0.048,1,3730.64127613788,1000,8.309512568745,"SHB Day 1"
"1253","SHB","St5","20","V","Tintinnid",1,2023-10-30,0.048,1,3730.64127613788,1000,8.309512568745,"SHB Day 1"
"1254","SHB","St5","20","V","Tripos",2,2023-10-30,0.048,1,3730.64127613788,1000,8.309512568745,"SHB Day 1"
"1255","SHB","St5","55","H","Chaetoceros",8,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1256","SHB","St5","55","H","Copepod nauplii",1,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1257","SHB","St5","55","H","Dinophysis",1,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1258","SHB","St5","55","H","N.scintillans",1,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1259","SHB","St5","55","H","P.nitzschia",22,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1260","SHB","St5","55","H","Protoperidinium",8,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1261","SHB","St5","55","H","Rhizosolenia",22,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1262","SHB","St5","55","H","T.lineatum",31,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1263","SHB","St5","55","H","Tintinnid",34,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1264","SHB","St5","55","H","Tripos",8,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1265","SHB","St5","55","V","Copepod nauplii",3,2023-10-30,0.05,1,3730.64127613788,1000,33.23805027498,"SHB Day 1"
"1266","SHB","St5","55","V","Coscinodiscus",1,2023-10-30,0.05,1,3730.64127613788,1000,33.23805027498,"SHB Day 1"
"1267","SHB","St5","55","V","N.scintillans",2,2023-10-30,0.05,1,3730.64127613788,1000,33.23805027498,"SHB Day 1"
"1268","SHB","St5","55","V","P.nitzschia",5,2023-10-30,0.05,1,3730.64127613788,1000,33.23805027498,"SHB Day 1"
"1269","SHB","St5","55","V","Protoperidinium",14,2023-10-30,0.05,1,3730.64127613788,1000,33.23805027498,"SHB Day 1"
"1270","SHB","St5","55","V","T.lineatum",16,2023-10-30,0.05,1,3730.64127613788,1000,33.23805027498,"SHB Day 1"
"1271","SHB","St5","55","V","Tintinnid",9,2023-10-30,0.05,1,3730.64127613788,1000,33.23805027498,"SHB Day 1"
"1272","SHB","St5","55","V","Tripos",6,2023-10-30,0.05,1,3730.64127613788,1000,33.23805027498,"SHB Day 1"
"1273","WB","St1","20","H","Copepod nauplii",1,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1274","WB","St1","20","H","Detonula",4,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1275","WB","St1","20","H","Dinoflagellate",4,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1276","WB","St1","20","H","Ditylum",3,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1277","WB","St1","20","H","Guinardia",1,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1278","WB","St1","20","H","Hemiaulus",3,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1279","WB","St1","20","H","L.danicus",35,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1280","WB","St1","20","H","Leptocylindrus",5,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1281","WB","St1","20","H","Lithodesmium",10,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1282","WB","St1","20","H","N.scintillans",12,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1283","WB","St1","20","H","P.nitzschia",36,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1284","WB","St1","20","H","Pennate",3,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1285","WB","St1","20","H","Probosica",2,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1286","WB","St1","20","H","Prorocentrum",4,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1287","WB","St1","20","H","Protoperidinium",2,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1288","WB","St1","20","H","Rhizosolenia",6,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1289","WB","St1","20","H","Scrippsiella",3,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1290","WB","St1","20","H","T.anguste-lineata",3,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1291","WB","St1","20","H","T.furca",1,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1292","WB","St1","20","H","T.rotula",8,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1293","WB","St1","20","H","Tripos",1,2023-11-09,0.047,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1294","WB","St1","20","V","Centric",1,2023-11-09,0.047,1,1767.14586764426,1000,8.309512568745,"WB Day 2"
"1295","WB","St1","20","V","Chaetoceros",2,2023-11-09,0.047,1,1767.14586764426,1000,8.309512568745,"WB Day 2"
"1296","WB","St1","20","V","Copepod nauplii",1,2023-11-09,0.047,1,1767.14586764426,1000,8.309512568745,"WB Day 2"
"1297","WB","St1","20","V","Dinoflagellate",4,2023-11-09,0.047,1,1767.14586764426,1000,8.309512568745,"WB Day 2"
"1298","WB","St1","20","V","Ditylum",1,2023-11-09,0.047,1,1767.14586764426,1000,8.309512568745,"WB Day 2"
"1299","WB","St1","20","V","Leptocylindrus",44,2023-11-09,0.047,1,1767.14586764426,1000,8.309512568745,"WB Day 2"
"1300","WB","St1","20","V","N.scintillans",4,2023-11-09,0.047,1,1767.14586764426,1000,8.309512568745,"WB Day 2"
"1301","WB","St1","20","V","P.depressum",1,2023-11-09,0.047,1,1767.14586764426,1000,8.309512568745,"WB Day 2"
"1302","WB","St1","20","V","P.divergens",1,2023-11-09,0.047,1,1767.14586764426,1000,8.309512568745,"WB Day 2"
"1303","WB","St1","20","V","P.nitzschia",17,2023-11-09,0.047,1,1767.14586764426,1000,8.309512568745,"WB Day 2"
"1304","WB","St1","20","V","Prorocentrum",1,2023-11-09,0.047,1,1767.14586764426,1000,8.309512568745,"WB Day 2"
"1305","WB","St1","20","V","Protoperidinium",3,2023-11-09,0.047,1,1767.14586764426,1000,8.309512568745,"WB Day 2"
"1306","WB","St1","20","V","Scrippsiella",1,2023-11-09,0.047,1,1767.14586764426,1000,8.309512568745,"WB Day 2"
"1307","WB","St1","20","V","T.furca",2,2023-11-09,0.047,1,1767.14586764426,1000,8.309512568745,"WB Day 2"
"1308","WB","St1","20","V","T.rotula",12,2023-11-09,0.047,1,1767.14586764426,1000,8.309512568745,"WB Day 2"
"1309","WB","St1","20","V","Thalassionema",2,2023-11-09,0.047,1,1767.14586764426,1000,8.309512568745,"WB Day 2"
"1310","WB","St1","20","V","Tintinnid",1,2023-11-09,0.047,1,1767.14586764426,1000,8.309512568745,"WB Day 2"
"1311","WB","St1","55","H","Chaetoceros",3,2023-11-09,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1312","WB","St1","55","H","Copepod nauplii",4,2023-11-09,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1313","WB","St1","55","H","Detonula",9,2023-11-09,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1314","WB","St1","55","H","Ditylum",5,2023-11-09,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1315","WB","St1","55","H","Lithodesmium",6,2023-11-09,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1316","WB","St1","55","H","N.scintillans",19,2023-11-09,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1317","WB","St1","55","H","P.claudicans",1,2023-11-09,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1318","WB","St1","55","H","P.divergens",1,2023-11-09,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1319","WB","St1","55","H","P.nitzschia",4,2023-11-09,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1320","WB","St1","55","H","Pennate",1,2023-11-09,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1321","WB","St1","55","H","Probosica",1,2023-11-09,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1322","WB","St1","55","H","Rhizosolenia",8,2023-11-09,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1323","WB","St1","55","H","T.rotula",5,2023-11-09,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
"1324","WB","St1","55","H","Zooplankton",1,2023-11-09,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 2"
